,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,Sample
8516,1301850.961,1.240737557,0.327586207,37.325,1.298507463,38.5,675771,76.13145734,0.88659388,0.902819701,38.45673077,4.5,0.999188943,49.9,11,109.3,10,12,0,WBC
8517,1301947.285,1.094520405,0.049723757,46.21428571,1.104651163,47.5,675821,80.1901962,0.86497694,0.86497694,49.80357143,5,1,51.2,4,44.7,15,7,0.024633936,WBC
8518,1302082.138,1.235848126,0.132653061,48.35714286,1.305882353,55.5,675891,99.19380804,0.805228012,0.851501092,48.84340659,4,0.993119275,60.4,7,58.9,5,13,0.032186047,WBC
8519,1302207.359,1.372735867,0.159836066,41.5,1.380487805,141.5,675956,89.99130468,0.894182367,0.894182367,43.83333333,5,0.962103669,47,5,438.8,1,8,0.049047619,WBC
8520,1302284.418,1.058194369,0.095477387,45.2,1.211111111,54.5,675996,85.98888159,0.882205816,0.839839213,44.51923077,4,0.98813068,48.9,8,54.2,7,4,0,WBC
8521,1302390.373,1.191764161,0.551724138,41.25,1.235955056,112.5,676051,80.08413857,0.929431248,0.884177035,46.32211538,4,0.812682837,68.5,3,740.8,3,14,0.00730897,WBC
8522,1302592.653,1.618793096,0.247252747,44.3,1.656934307,113.5,676156,115.2998901,0.905256324,0.879633769,47.64903846,5,0.910706982,57.3,6,716.4,6,14,0,WBC
8523,1302717.874,1.258055993,0.142857143,46.9,1.333333333,56,676221,98.2271303,0.836845605,0.875562481,49.97115385,4,0.992552509,48.4,7,90.3,3,8,0.066666667,WBC
8524,1302939.418,1.097141654,0.065088757,38.36,1.139240506,45,676336,68.64578783,0.889271866,0.873415024,41.575,5,0.999953186,57.6,5,45.1,10,6,0.032553984,WBC
8525,1303141.696,1.961567684,0.450800915,43.33333333,1.972477064,158.5,676441,134.2622548,0.865908329,0.893073705,46.4775641,5,0.85337313,53.6,4,532.9,10,23,0.030339481,WBC
8526,1303170.594,1.326157887,0.151832461,44.98571429,1.358024691,55,676456,95.96263486,0.860089977,0.855421222,47.60576923,4,0.999970371,61.6,9,63.1,6,14,0.016133721,WBC
8527,1303324.712,0.968786045,0.067357513,43.525,1.144444444,51.5,676536,78.24441936,0.820665167,0.839222511,43.58533654,4.5,0.993978476,47.7,6,46.2,9,4,0,WBC
8528,1303401.771,1.296335974,0.14,46.4,1.325581395,57,676576,96.61493314,0.858437863,0.8531567,48.00961538,4,0.99952175,56.9,10,65.3,6,12,0.018976982,WBC
8529,1303613.682,1.006439901,0.066666667,38.28333333,1.142857143,48,676686,68.72607929,0.870930967,0.871556214,44.35416667,4,0.999466085,74.3,6,53.3,8,8,0,WBC
8530,1303738.903,1.09796368,0.060402685,38.47142857,1.128571429,39.5,676751,68.20045023,0.804830491,0.827450372,39.85989011,5,0.999946216,50.9,4,223.3,10,4,0,WBC
8531,1303979.711,1.427653413,0.18226601,45.15714286,1.445783133,60,676876,102.5532638,0.879506012,0.912240052,48.56868132,5,0.996542459,40.3,13,90.6,7,10,0.055291454,WBC
8532,1304104.933,1.059125854,0.083743842,45.9125,1.182795699,55,676941,85.30226343,0.803654707,0.808021055,46.34254808,4.5,0.995849907,56.6,5,68.4,3,3,0,WBC
8533,1304249.418,1.095233887,0.086538462,45.34285714,1.189473684,56.5,677016,84.71954168,0.781934566,0.781934566,46.57417582,4,0.990104445,65.6,4,75.6,7,5,0,WBC
8534,1304326.477,1.37263077,0.170212766,45.95,1.41025641,55,677056,101.7896158,0.869182207,0.866776966,49.0224359,4,0.997801321,60.9,8,71,7,13,0,WBC
8535,1304451.698,1.073896381,0.094339623,42.3,1.208333333,43.5,677121,80.28732725,0.898208845,0.895163924,41.49465812,5,0.999169751,39.5,11,55.3,4,4,0,WBC
8536,1304557.653,1.49473642,0.21182266,53.56666667,1.5375,61.5,677176,129.368822,0.909953459,0.829529667,75.96978022,4,0.991895307,123.5,6,86.8,14,18,0,WBC
8537,1304673.241,1.140476017,0.111111111,40.98571429,1.25,47.5,677236,80.47526181,0.81467148,0.839935311,40.48489011,5,0.996295331,49.6,13,43.2,9,6,0.042,WBC
8538,1304904.416,1.033209919,0.052023121,41.5,1.109756098,45.5,677356,72.34283327,0.827346752,0.874326291,46.44551282,5,1,62.5,7,51.4,4,5,0.01884058,WBC
8539,1304942.947,1.056638053,0.048192771,38,1.101265823,43.5,677376,65.73484375,0.886770796,0.851974444,40.45913462,4,0.999548992,47,5,42.8,13,5,0,WBC
8540,1305087.431,1.330721586,0.5,42.24285714,1.333333333,151.5,677451,88.47323311,0.846220803,0.82757554,43.50274725,5,0.667558367,73,8,1014.3,0,7,0,WBC
8541,1305183.756,1.210046932,0.1,39.02,1.222222222,44,677501,74.91302215,0.872362745,0.663260442,43.04038462,4,0.998132506,102.4,12,51,5,3,0,WBC
8542,1305318.608,1.400705246,0.183431953,42.04,1.449275362,50,677571,95.70475011,0.779593704,0.832012992,48.93846154,5,1,87.8,8,86.6,6,17,0.046353646,WBC
8543,1305443.829,1.249322853,0.130434783,45.7125,1.3,52,677636,93.34653522,0.89709726,0.906310873,50.40865385,5,0.977457967,57.5,6,55.6,9,8,0.041476184,WBC
8544,1305684.638,1.047013361,0.046511628,42.17777778,1.097560976,45,677761,72.7163763,0.859125499,0.875582024,42.96794872,4.5,0.999225382,52.3,8,45.8,8,4,0,WBC
8545,1305769.403,1.212755921,0.119170984,45.22222222,1.270588235,54,677805,90.25610894,0.890451309,0.845106726,47.59615385,4,0.999504204,66.3,9,59.4,8,12,0.036233677,WBC
8546,1306021.77,1.160771299,0.105263158,42.33333333,1.235294118,52.5,677936,82.14340791,0.929838269,0.886657655,49.17628205,4.5,0.989705144,72.4,10,74.3,4,9,0,WBC
8547,1306185.52,1.383044435,0.167567568,49.03333333,1.402597403,54,678021,108.0299874,0.86854609,0.882977573,52.13141026,5,0.998388288,53.5,6,75.9,2,8,0.063538348,WBC
8548,1306301.108,1.116816718,0.095238095,45.06666667,1.210526316,46,678081,85.69382908,0.789601362,0.789601362,45.25320513,5,0.998296517,63.4,13,40.7,9,4,0,WBC
8549,1306397.432,1.146052063,0.101796407,43.53333333,1.226666667,46,678131,83.88192011,0.864741815,0.860961786,43.8525641,5,0.997039596,47.9,9,53.1,5,4,0,WBC
8550,1306468.711,1.045535186,0.073170732,44.7,1.157894737,55,678168,81.30111094,0.809062135,0.843333902,46.61538462,4,0.998821263,50.1,9,61.1,7,6,0.010096386,WBC
8551,1306647.873,1.009371453,0.011764706,37.61111111,1.023809524,43,678261,60.48604745,0.875210333,0.896579307,40.50641026,5,0.9997924,50.8,12,37.3,13,3,0,WBC
8552,1306830.887,1.266536007,0.13368984,38.4875,1.308641975,53,678356,79.11529018,0.864320822,0.876863037,44.27163462,3.5,0.999894079,71.4,8,58.5,11,14,0.003004622,WBC
8553,1306879.05,1.014102768,0.04,38.84285714,1.083333333,45.5,678381,66.09873543,0.821898574,0.858282127,46.15934066,5,0.998950519,74.3,12,55.2,11,6,0.021911765,WBC
8554,1307062.064,0.992568474,0.02247191,39.275,1.045977011,45.5,678476,64.52948669,0.841415144,0.841415144,43.40865385,5,0.995134304,63.5,8,40.7,10,10,0,WBC
8555,1307707.433,0.955024355,0.045977011,37.95,1.096385542,45.5,678811,65.35742861,0.842587681,0.847756715,45.00320513,4,0.999672433,61.8,10,42.8,6,8,0.014832664,WBC
8556,1307765.226,1.086816299,0.074074074,40.98,1.16,43.5,678841,74.67063083,0.895104377,0.857561625,42.33846154,4,0.99955924,54.1,7,37.6,10,2,0,WBC
8557,1307861.55,1.094628984,0.048648649,43.325,1.102272727,48.5,678891,75.01489583,0.843057035,0.889135703,47.29086538,5,0.998181703,51.8,8,55.4,11,4,0,WBC
8558,1308564.711,1.130341745,0.077720207,44.1375,1.168539326,52,679256,81.01602673,0.841409655,0.833977284,46.04206731,5,0.998349888,64.2,5,68.3,3,6,0.025374532,WBC
8559,1308911.475,1.061549394,0.093167702,41.9,1.205479452,44,679436,79.34027693,0.855660674,0.818982637,40.15576923,5,0.999548992,55.7,6,45.1,12,7,0.012,WBC
8560,1308978.902,1.129923904,0.113924051,43,1.257142857,44,679471,84.91276144,0.831158367,0.802458462,42.3974359,4,0.999548992,62.4,3,48.3,3,2,0,WBC
8561,1309075.226,2.194889228,0.380530973,41.75714286,2.228571429,78,679521,146.1763827,0.900979337,0.882391873,47.41620879,5,0.936905411,67.3,11,166.4,4,30,0.026887255,WBC
8562,1309666.652,1.850746269,0.298429319,44.33333333,1.850746269,62,679828,128.8834479,0.889008278,0.888344644,48.08653846,4.5,0.990837426,48.2,9,147.9,6,14,0,WBC
8563,1309788.02,1.32488592,0.15625,44.43333333,1.37037037,55.5,679891,95.64598226,0.845043775,0.859087703,47.18108974,5,0.999733354,56.5,7,68.5,12,17,0.005415861,WBC
8564,1309836.182,1.0875625,0.135483871,34.7,1.313432836,44,679916,71.59080095,0.877483505,0.916561067,59.33064103,15.5,0.999188943,52.5,11,55.7,13,5,0.042739379,WBC
8565,1310096.256,1.243203591,0.356862745,47.98333333,1.342465753,173,680051,101.1843875,0.881919076,0.90244265,46.62820513,5,0.819218971,40.7,2,748.3,13,9,0.028959025,WBC
8566,1310167.535,1.112984732,0.053892216,41.9,1.113924051,44,680088,73.31443312,0.918895846,0.881554973,44.99423077,5,0.999806313,49.9,11,56.8,9,5,0.025431034,WBC
8567,1310221.476,1.303343243,0.16,41.66666667,1.380952381,58,680116,90.38312198,0.865374096,0.879531453,41.30128205,5,0.971973219,44.9,7,154.1,11,7,0.016896156,WBC
8568,1310288.901,1.483603631,0.203883495,44.03333333,1.512195122,62,680151,104.5946022,0.876652186,0.884551468,47.16826923,5,0.996771724,57.1,8,81.3,1,14,0.016670563,WBC
8569,1310346.697,1.189411035,0.086956522,44.62,1.19047619,50,680181,83.43920488,0.887186662,0.887186662,46.26153846,5,0.998217337,57.5,5,45.1,12,8,0,WBC
8570,1310414.123,1.191452569,0.101123596,45.125,1.225,49,680216,86.8306757,0.87964512,0.891057286,47.22596154,5,0.999513096,47.3,10,45.5,8,7,0.043165138,WBC
8571,1310606.77,1.245957298,0.142857143,46.73333333,1.333333333,54,680316,97.87806445,0.835775208,0.817900994,47.64423077,4.5,0.998017676,48.5,8,60.6,7,14,0.044427898,WBC
8572,1310656.859,1.144208358,0.072625698,45.6,1.156626506,48,680342,82.84720482,0.807740148,0.887230721,50.27115385,3.5,0.999894079,47,10,44.5,7,8,0.027551716,WBC
8573,1310712.725,1.04831553,0.04,43.425,1.083333333,45.5,680371,73.8961497,0.891383771,0.861682536,47.21634615,4.5,0.99996135,61.6,10,42.3,9,4,0,WBC
8574,1310915.005,1.161370772,0.075,38.2,1.162162162,43,680476,69.73486612,0.823263711,0.902674251,39.7724359,5,0.999801835,41.7,16,47.7,9,10,0,WBC
8575,1311040.225,0.93512996,-0.005405405,37.05,0.989247312,46,680541,57.57221892,0.830316258,0.875554631,41.83173077,5,0.999956173,56.8,8,74.5,4,5,0.016672992,WBC
8576,1311107.651,1.132926281,0.204545455,47.98,1.514285714,53,680576,114.1268803,0.390647629,0.909881765,46.02307692,5,0.999713333,66.4,9,80.3,5,16,0.023655914,WBC
8577,1311155.815,1.042382166,0.034482759,43.4,1.071428571,45,680601,73.0420292,0.931341556,0.841556839,45.96346154,4.5,0.998334143,52.6,9,38.5,18,5,0.004872647,WBC
8578,1311252.138,1.26822605,0.120418848,45.05714286,1.273809524,53.5,680651,90.15462632,0.933958873,0.933958873,47.6456044,5,0.997865339,44.4,8,80.2,7,11,0,WBC
8579,1311329.196,1.179651866,0.113772455,41.5,1.256756757,46.5,680691,81.92551923,0.901347956,0.823774078,40.92788462,4,0.996972756,50,7,95.4,7,14,0.015134459,WBC
8580,1311415.887,1.770147234,0.282608696,50.825,1.787878788,59,680736,142.7365962,0.821226921,0.846383669,51.41105769,6,0.998361551,60.9,7,103.6,2,8,0.113897597,WBC
8581,1311714.491,1.447983267,0.184466019,45.4,1.452380952,61,680891,103.5753178,0.879077582,0.907177699,49.296875,5,0.999583384,46.5,13,77.1,9,10,0,WBC
8582,1311878.241,1.080455559,0.048648649,39.35714286,1.102272727,48.5,680976,68.14476565,0.850456071,0.872754697,42.4793956,5,0.99847284,42.2,8,56.5,3,11,0,WBC
8583,1311945.667,1.055427391,0.081632653,45.25,1.177777778,53,681011,83.71471757,0.808743467,0.825991479,45.57211538,4,0.992949945,50.2,7,56.1,7,2,0,WBC
8584,1312032.359,1.034127964,0.048192771,42.18,1.101265823,43.5,681056,72.96567656,0.850091461,0.921720003,42.61923077,5,0.9997972,37.9,9,48.4,9,2,0,WBC
8585,1312061.256,1.112803611,0.060240964,38.825,1.128205128,44,681071,68.8049068,0.83541522,0.829488834,41.07692308,4.5,0.999548992,50.6,4,42.8,6,3,0,WBC
8586,1312138.314,1.126235837,0.090909091,42.01428571,1.2,51,681111,79.19506281,0.867294279,0.882942195,49.375,5,0.998107155,76,6,48.2,6,5,0.013948082,WBC
8587,1312275.094,1.213177572,0.112359551,41.24,1.253164557,49.5,681182,81.17954951,0.933219739,0.895831329,44.55576923,4,0.997824511,66,10,58.2,7,9,0.000133654,WBC
8588,1312340.593,1.127864873,0.09202454,37.4,1.202702703,44.5,681216,70.65611694,0.781099046,0.899813203,38.20741758,4.5,0.998830024,39.5,11,38.6,10,6,0,WBC
8589,1312735.519,1.231016015,0.130434783,44.06,1.3,52,681421,89.97207201,0.799546505,0.831033536,45.05576923,5,0.995329623,56,3,87.3,6,7,0.004334038,WBC
8590,1312831.842,1.130626426,0.086021505,42.8,1.188235294,50.5,681471,79.88515719,0.908955319,0.884971783,48.03125,5.5,0.999387927,58.7,10,47.3,6,4,0,WBC
8591,1313063.02,0.921512697,-0.006060606,36.24285714,0.987951807,41,681591,56.24424149,0.896875233,0.888239348,40.60714286,3.5,0.999944904,54.5,8,53.3,5,3,0,WBC
8592,1313226.771,1.393310483,0.691588785,40.95,1.472527473,90.5,681676,94.71901851,0.853183491,0.853183491,41.05448718,5,0.963629621,44.9,15,457.5,15,13,0,WBC
8593,1313342.358,1.062334515,0.078787879,43.75,1.171052632,44.5,681736,80.47747628,0.883686778,0.845318108,43.99038462,4.5,0.997757946,46.6,3,54.6,6,3,0,WBC
8594,1313467.579,1.150267936,0.104294479,37.225,1.232876712,45,681801,72.08986841,0.911407826,0.894520114,41.30288462,5,0.999954214,48,10,44.3,9,10,0.004987391,WBC
8595,1313508.035,1.202234098,0.10880829,40.4,1.244186047,53.5,681822,78.95626002,0.845740581,0.863163533,44.77884615,4.5,0.999466085,68.9,5,77.8,6,9,0.023491704,WBC
8596,1313612.063,0.982802641,0.022222222,42.81666667,1.045454545,46,681876,70.31336558,0.862293742,0.873986575,47.26121795,5,0.99739781,69.4,8,53.9,11,5,0.017601547,WBC
8597,1314035.887,1.303397008,0.140939597,34.14,1.328125,42.5,682096,71.22334157,0.886952999,0.809576135,37.96730769,4,0.999188943,43.2,9,70.9,8,7,0.012820513,WBC
8598,1314218.902,1.679183536,0.279279279,36,1.775,142,682191,100.3738853,0.870722472,0.870722472,41.92788462,5,0.886904361,74.9,10,522.7,7,10,0,WBC
8599,1314353.756,1.003016655,0.028901734,39.82222222,1.05952381,44.5,682261,66.27596946,0.839316622,0.87058377,44.68162393,3,0.998775947,66,8,48.4,4,7,0,WBC
8600,1314546.403,0.9871246,0.023809524,42.98333333,1.048780488,43,682361,70.81162612,0.870813875,0.825963693,44.19711538,5,0.99981064,51.6,7,49.4,5,4,0,WBC
8601,1314598.417,1.240420904,0.108280255,34.075,1.242857143,43.5,682388,66.52378544,0.87555269,0.296847871,43.71153846,4,0.999954214,350.2,8,150.7,8,11,0.010427969,WBC
8602,1314661.991,1.560828774,0.226130653,44.6,1.584415584,183,682421,111.0002204,0.858707748,0.900098077,46.18910256,5,0.924987077,40.1,10,556.8,12,9,0,WBC
8603,1314729.417,1.242130548,0.109947644,42.94,1.247058824,53,682456,84.1141105,0.897327025,0.87209403,47.68461538,5.5,0.994608496,63.5,11,59.1,12,5,0,WBC
8604,1314835.373,1.376282107,0.163461538,47.14,1.390804598,60.5,682511,102.9853793,0.898560175,0.85487389,48.53076923,5,0.993462786,58,9,74.6,6,15,0.008163265,WBC
8605,1314893.167,1.38315672,0.168831169,37.7,1.40625,45,682541,83.27674901,0.895006782,0.833032685,40.58173077,5.5,0.997710607,49.9,7,92.5,10,22,0.006689913,WBC
8606,1314912.432,1.247460576,0.121019108,39.86666667,1.275362319,44,682551,79.86626657,0.86326199,0.898127951,42.46794872,4.5,0.999349082,61.4,8,38.9,12,11,0,WBC
8607,1315394.05,1.181286781,0.08496732,35.475,1.185714286,41.5,682801,66.07274249,0.878770672,0.891544397,38.81490385,5,0.998747492,37.1,9,39.4,16,10,0.004651163,WBC
8608,1315663.755,1.132334721,0.075376884,45.03,1.163043478,53.5,682941,82.26550619,0.825111814,0.835812212,46.60961538,3,0.999966938,59.3,3,60.5,7,8,0,WBC
8609,1315721.549,1.124467352,0.101265823,36.9,1.225352113,43.5,682971,71.02433025,0.859229561,0.813134136,37.55,4,0.994432024,44.6,11,42.6,12,2,0,WBC
8610,1315779.342,1.127835964,0.1125,40.575,1.253521127,44.5,683001,79.89324543,0.877513962,0.877513962,40.36899038,5,0.998747492,40.3,7,46.7,5,2,0,WBC
8611,1316145.372,1.128657928,0.113924051,42.77142857,1.257142857,44,683191,84.46139792,0.868921406,0.868921406,42.40521978,4,0.999207476,43,13,40.2,13,3,0,WBC
8612,1316164.638,1.284330496,0.133757962,41.7,1.308823529,44.5,683201,85.73082952,0.911392258,0.85908485,42.15384615,5,0.994705053,59.7,6,48.9,4,22,0,WBC
8613,1316338.02,1.143951936,0.07027027,44.35714286,1.151162791,49.5,683291,80.20846127,0.879733885,0.883487479,47.1771978,5,0.999188943,49.7,13,47.3,8,5,0,WBC
8614,1316453.609,1.266893842,0.117948718,45.77142857,1.26744186,54.5,683351,91.12601761,0.873923193,0.885441481,48.32005495,5,0.994044942,54.9,7,63.4,4,10,0,WBC
8615,1316540.299,1.221944347,0.152173913,47.9375,1.358974359,53,683396,102.3308357,0.831858488,0.764553948,48.16947115,5,0.994253524,74.8,8,90.1,7,6,0.054745255,WBC
8616,1316964.122,1.073034916,0.093167702,44.85,1.205479452,44,683616,84.92628688,0.786566883,0.871655433,43.33173077,4.5,0.987028985,49.5,8,43.3,9,0,0,WBC
8617,1316993.02,1.037232869,0.086956522,45.74,1.19047619,50,683631,85.53359999,0.828655241,0.754445919,46.72884615,5,0.992809944,68.9,5,87.4,3,6,0.020512821,WBC
8618,1317253.093,1.133635252,0.09202454,42.34,1.202702703,44.5,683766,79.98876982,0.838745911,0.838745911,44.10961538,4,0.996903626,53.5,6,45.8,7,3,0,WBC
8619,1317436.107,1.078805522,0.075268817,43.25555556,1.162790698,50,683861,79.00659044,0.840311454,0.844357175,47.46153846,3,0.999850007,59.5,10,52.6,7,4,0,WBC
8620,1317513.167,1.346615014,0.154285714,44.23333333,1.364864865,50.5,683901,94.83293662,0.9185405,0.917686067,47.17307692,5,0.997739262,41.1,13,67.7,3,9,0.017073171,WBC
8621,1317542.064,1.022212774,0.037037037,39.53333333,1.076923077,42,683916,66.87564669,0.77082417,0.868847927,41.58974359,4.5,0.999169751,47.2,8,47.5,11,0,0,WBC
8622,1317590.225,1.538825357,0.229357798,37.3,1.595238095,67,683941,93.46612144,0.902959052,0.882730243,41.94615385,5,0.976331813,58.8,2,100,5,20,0.025254902,WBC
8623,1317667.284,1.016514254,0.010638298,42.9,1.021505376,47.5,683981,68.83634871,0.868002871,0.835843,45.63846154,4,0.998107155,70.2,7,69.2,6,6,0.016545973,WBC
8624,1317859.932,1.219928079,0.12244898,43.91666667,1.279069767,55,684081,88.23552623,0.911646795,0.879687119,48.08333333,5,0.998943078,70.3,8,66.1,5,12,0.004538939,WBC
8625,1317975.52,1.186546491,0.093167702,39.96,1.205479452,44,684141,75.6667653,0.847108937,0.828737705,42.50192308,5,0.999207476,64.4,3,34.8,11,2,0,WBC
8626,1318505.299,1.080402236,0.104166667,46.1,1.23255814,53,684416,89.25410849,0.81786565,0.81786565,45.28004808,4.5,0.989715682,55.4,4,65.9,5,5,0.007966353,WBC
8627,1318582.357,1.289985881,0.225806452,33.125,1.313432836,95,684456,68.34136258,0.879359703,0.909095321,36.06971154,4,0.92519726,40.7,4,632.6,6,11,0.049206349,WBC
8628,1318630.52,1.165452128,0.085365854,40.54,1.186666667,44.5,684481,75.56703193,0.93923589,0.875329153,42.22884615,4,0.995849907,53.7,7,56.1,6,8,0.029699248,WBC
8629,1318721.063,1.060596025,0.413612565,37.675,1.11627907,67.5,684528,66.06111808,0.268881538,0.268881538,41.22355769,6,0.989962047,46.3,11,189.3,7,9,0.002105263,WBC
1,566.3828924,1.970626845,0.351898734,98.175,2,133.5,295,308.4258588,0.919228208,0.944313142,104.2740385,5,0.998417236,93.6,4,338.6,4,12,0,HL60
2,5132.117309,3.249209199,0.529680365,79.775,3.252427184,167.5,2665,407.5625513,0.944570793,0.918700388,83.04567308,10,0.87761142,96,11,472.3,3,14,0,HL60
3,13059.54345,1.338007126,0.64075067,78.65,1.485981308,153,6780,183.5827836,0.520593582,0.803162185,78.15625,6,0.9261395,249.8,6,487.5,7,23,0,HL60
4,17500.05782,1.433894397,0.61849711,83.375,1.440758294,140,9085,188.6891171,0.921726608,0.893129686,87.29326923,5,0.895100148,83.3,8,423,6,14,0.224881356,HL60
5,18569.24966,1.144207846,0.093922652,43.08333333,1.207317073,49.5,9640,81.70535406,0.803713023,0.81807513,51.87179487,5,0.997558498,78,5,134.1,9,8,0.051564425,HL60
6,23876.6754,2.43430515,0.423157895,84,2.467153285,169,12395,325.5332066,0.948059061,0.929743655,92.53653846,5,0.957348852,107.1,5,404.6,5,16,0,HL60
7,29694.61586,1.844464017,0.386666667,51.62,2.260869565,78,15415,183.3214927,0.86263789,0.655502951,46.76538462,6,0.887366283,123.8,6,256,5,5,0.168663102,HL60
8,32237.55769,1.199644629,0.594654788,72.23333333,1.21686747,179,16735,138.0704738,0.940213271,0.69481179,84.34855769,4,0.855858378,177.7,3,550.1,4,18,0,HL60
9,46628.29172,1.605734976,0.770773639,78,1.63583815,154.5,24205,200.4263475,0.903599029,0.942205628,84.37115385,5,0.955852942,79.2,7,653,8,9,0.144598823,HL60
10,53168.6591,0.921906146,0.117948718,43.26666667,1.26744186,54.5,27600,86.13930462,0.762218478,0.450901715,49.94230769,7,0.999902448,119.6,5,97.4,4,12,0.011294387,HL60
11,54941.01159,2.284276878,0.394957983,67.66666667,2.305555556,124.5,28520,245.0587714,0.925544599,0.924548329,71.28846154,5,0.939346726,82.5,5,316.5,4,13,0,HL60
12,68272.18831,2.365401914,0.418181818,78.23333333,2.4375,136.5,35440,299.541042,0.552546801,0.91995006,87.70512821,5.5,0.967865476,123.1,7,863.4,4,12,0,HL60
13,75515.71727,1.470579704,0.405247813,72.63333333,1.487603306,120.5,39200,169.723894,0.926769075,0.95129898,74.64583333,4.5,0.938179158,65.7,4,286.5,4,16,0.007751159,HL60
14,83597.26053,3.0783594,0.585492228,82.875,3.825,153,43395,497.9375269,0.886812811,0.33945517,81.23798077,5.5,0.817808034,105,2,456.8,10,13,0.190209299,HL60
15,91746.23061,1.19486148,0.120879121,45,1.275,51,47625,90.12443925,0.893674572,0.865532281,49.81730769,5,0.996602012,112.3,6,49,12,11,0.026373626,HL60
16,93036.9664,3.788067583,0.586374696,62.05714286,3.835294118,163,48295,373.8611418,0.825023762,0.937024579,66.625,5.5,0.823191087,67.2,8,467.6,2,23,0,HL60
17,95194.61263,3.32993543,0.645051195,70.94,3.363636364,120.5,49415,374.8177075,0.253217549,0.813917061,79.27307692,6,0.981581131,120.2,4,463.8,8,18,0.076455823,HL60
18,97121.08318,1.61349006,0.238095238,88.08571429,1.625,117,50415,224.8426642,0.933074925,0.947861995,93.35851648,5,0.990594313,69.3,4,171.6,3,11,0.11503268,HL60
19,105607.1864,2.260480594,0.561403509,84.45714286,2.350993377,178,54820,311.8944654,0.917523518,0.908736177,93.61401099,5,0.942969632,136,1,497.2,3,10,0.081926825,HL60
20,106618.5832,1.638360397,0.693121693,55.6,2.315789474,160,55345,202.2524281,0.33427602,0.175723632,87.47516026,6,0.961307947,900.7,10,722,11,19,0.043926685,HL60
21,108044.1708,1.327952486,0.162790698,53.77142857,1.388888889,62.5,56085,117.311059,0.782866967,0.842527669,57.49313187,5,0.998161443,132.5,3,111.3,9,21,0,HL60
22,111974.1704,1.049436717,0.030927835,40.98,1.063829787,50,58125,68.48003561,0.744910706,0.744910706,65.03365385,5,0.999702466,119.8,7,64.7,5,8,0,HL60
23,114844.6118,1.672386221,0.324561404,46.93333333,1.961038961,75.5,59615,144.5731019,0.435669202,0.60308055,53.06730769,11,0.971006207,192.3,3,197.3,2,10,0,HL60
24,117753.5821,1.305675947,0.244897959,42.025,1.648648649,61,61125,108.8317744,0.887189248,0.648310984,43.92307692,5,0.997087441,126.8,10,276,15,9,0.07073509,HL60
25,117926.9645,1.205840884,0.2,51,1.5,58.5,61215,120.165919,0.781682364,0.652136642,52.64423077,5,0.990386506,251,2,95.5,8,15,0,HL60
26,122646.817,1.027523242,0.046511628,38.125,1.097560976,45,63665,65.72920605,0.865436736,0.82821237,45.19951923,4,0.996468907,66.8,7,42.9,11,13,0.013276328,HL60
27,122743.1409,1.198588567,0.554252199,99.1,1.229357798,132.5,63718,191.3691077,0.791823336,0.827271667,103.4711538,10,0.959765211,173.2,1,535.1,3,13,0.437772461,HL60
28,123109.1702,3.461854162,0.552083333,65.06,3.465116279,149,63905,354.1210545,0.87700294,0.926954183,69.18461538,6,0.885936248,82.2,6,430.7,6,19,0,HL60
29,127723.0671,3.062358009,0.520383693,71.66666667,3.17,158.5,66301,356.8587455,0.907238901,0.916119014,102.5913462,11,0.854748065,90.9,5,418.4,3,16,0.111404959,HL60
30,128339.5374,1.121174863,0.416149068,93.6,1.729508197,114,66624,254.2835995,0.783924725,0.457013997,94.83695652,7,0.98145325,311.2,4,309.2,2,12,0,HL60
31,149675.1979,2.518864197,0.508860759,63.9,2.686746988,149,77695,269.679234,0.812895269,0.478087196,81.10336538,10.5,0.918110496,275.1,12,459,1,19,0.168418428,HL60
32,149906.3745,2.605270186,0.470149254,75.43333333,2.774647887,197,77815,328.7691461,0.905809173,0.519832215,85.76442308,5,0.988318723,228.3,9,519.6,4,13,0.275312017,HL60
33,153894.1683,1.515840496,0.571734475,89,1.561983471,183.5,79885,218.366653,0.917451242,0.875567923,95.57211538,4,0.895801181,131,3,555.2,2,10,0.478086022,HL60
34,163256.8156,0.970148074,0.266055046,81.66666667,1.725,103.5,84745,221.2859325,0.928712342,0.199855678,88.95192308,5,0.966254773,785.5,7,178.3,4,13,0.078503777,HL60
35,165772.7854,2.814012743,0.477045908,84.36666667,2.824427481,185,86051,374.3011797,0.857742773,0.844425674,93.47252747,1,0.904193342,373,1,479.2,4,12,0.076147382,HL60
36,165849.844,0.286571729,0.379501385,55.23333333,1.015267176,124.5,86091,88.08490211,0.880844065,0.278279943,94.52836538,10,0.960342178,684.6,20,299.9,4,9,0.162289916,HL60
37,167121.3154,1.01923766,0.565217391,72.125,1.091954023,180,86751,123.7114952,0.931139922,0.688257486,77.16538462,4.5,0.818950569,191.2,3,524.9,3,14,0.15415978,HL60
38,176715.1384,2.251663134,0.386666667,62.16,2.260869565,104,91731,220.7528862,0.869362392,0.903412101,64.68653846,6,0.965533234,67.4,4,226.3,4,15,0,HL60
39,177071.535,3.296594445,0.673913043,73.975,3.307692308,192.5,91916,384.3527158,0.900645816,0.937400922,78.17548077,18,0.789028748,102.7,4,642.9,3,25,0,HL60
